time,ava
2018-04-08T00:00:00Z,6999.66
2018-04-09T00:00:00Z,6893.66
2018-04-10T00:00:00Z,6776.605
2018-04-11T00:00:00Z,6897.09
2018-04-12T00:00:00Z,7413.895
2018-04-13T00:00:00Z,7996.325
2018-04-14T00:00:00Z,8033.57
2018-04-15T00:00:00Z,8209.115
2018-04-16T00:00:00Z,8164.995
2018-04-17T00:00:00Z,7983.83
2018-04-18T00:00:00Z,8052.675
2018-04-19T00:00:00Z,8186.215
2018-04-20T00:00:00Z,8575.45
2018-04-21T00:00:00Z,8815.7
2018-04-22T00:00:00Z,8898.26
2018-04-23T00:00:00Z,8888.805
2018-04-24T00:00:00Z,9333.58
2018-04-25T00:00:00Z,9253.265
2018-04-26T00:00:00Z,8987.04
2018-04-27T00:00:00Z,9144.455
2018-04-28T00:00:00Z,9148.405
2018-04-29T00:00:00Z,9359.375
2018-04-30T00:00:00Z,9277.48
2018-05-01T00:00:00Z,9032.95
2018-05-02T00:00:00Z,9117.195
2018-05-03T00:00:00Z,9482.59
2018-05-04T00:00:00Z,9656.055
2018-05-05T00:00:00Z,9809.83
2018-05-06T00:00:00Z,9646.705
2018-05-07T00:00:00Z,9404.75
2018-05-08T00:00:00Z,9232.5
2018-05-09T00:00:00Z,9171.705
2018-05-10T00:00:00Z,9190.37
2018-05-11T00:00:00Z,8684.69
2018-05-12T00:00:00Z,8430.805
2018-05-13T00:00:00Z,8555.73
2018-05-14T00:00:00Z,8593.735
2018-05-15T00:00:00Z,8632.5
2018-05-16T00:00:00Z,8302.67
2018-05-17T00:00:00Z,8240
2018-05-18T00:00:00Z,8102.315
2018-05-19T00:00:00Z,8268.04
2018-05-20T00:00:00Z,8380.355
2018-05-21T00:00:00Z,8454.55
2018-05-22T00:00:00Z,8184.53
2018-05-23T00:00:00Z,7733.75
2018-05-24T00:00:00Z,7500.615
2018-05-25T00:00:00Z,7494.6
2018-05-26T00:00:00Z,7449.455
2018-05-27T00:00:00Z,7312.83
2018-05-28T00:00:00Z,7264.995
2018-05-29T00:00:00Z,7281.95
2018-05-30T00:00:00Z,7416.445
2018-05-31T00:00:00Z,7465.725
2018-06-01T00:00:00Z,7484.23
2018-06-02T00:00:00Z,7569.46
2018-06-03T00:00:00Z,7685.86
2018-06-04T00:00:00Z,7607.06
2018-06-05T00:00:00Z,7522.5
2018-06-06T00:00:00Z,7589.035
2018-06-07T00:00:00Z,7684.495
2018-06-08T00:00:00Z,7619.5
2018-06-09T00:00:00Z,7577.38
2018-06-10T00:00:00Z,7062.85
2018-06-11T00:00:00Z,6777.415
2018-06-12T00:00:00Z,6671.09
2018-06-13T00:00:00Z,6372.225
2018-06-14T00:00:00Z,6489.395
2018-06-15T00:00:00Z,6518.33
2018-06-16T00:00:00Z,6445.72
2018-06-17T00:00:00Z,6502.29
2018-06-18T00:00:00Z,6587.125
2018-06-19T00:00:00Z,6751.01
2018-06-20T00:00:00Z,6684.105
2018-06-21T00:00:00Z,6735.025
2018-06-22T00:00:00Z,6338.985
2018-06-23T00:00:00Z,6154.77
2018-06-24T00:00:00Z,6017.525
2018-06-25T00:00:00Z,6220.175
2018-06-26T00:00:00Z,6151.34
2018-06-27T00:00:00Z,6083.055
2018-06-28T00:00:00Z,5991.815
2018-06-29T00:00:00Z,6036.86
2018-06-30T00:00:00Z,6350.14
2018-07-01T00:00:00Z,6348.945
2018-07-02T00:00:00Z,6469.13
2018-07-03T00:00:00Z,6565.195
2018-07-04T00:00:00Z,6602.74
2018-07-05T00:00:00Z,6572.655
2018-07-06T00:00:00Z,6542.955
2018-07-07T00:00:00Z,6665
2018-07-08T00:00:00Z,6729.07
2018-07-09T00:00:00Z,6717.36
2018-07-10T00:00:00Z,6477.37
2018-07-11T00:00:00Z,6342.5
2018-07-12T00:00:00Z,6226
2018-07-13T00:00:00Z,6229.13
2018-07-14T00:00:00Z,6248.92
2018-07-15T00:00:00Z,6312.485
2018-07-16T00:00:00Z,6544.315
2018-07-17T00:00:00Z,7063.13
2018-07-18T00:00:00Z,7419.565
2018-07-19T00:00:00Z,7424.87
2018-07-20T00:00:00Z,7480.94
2018-07-21T00:00:00Z,7335
2018-07-22T00:00:00Z,7458.59
2018-07-23T00:00:00Z,7584.93
2018-07-24T00:00:00Z,8094.05
2018-07-25T00:00:00Z,8262.11
2018-07-26T00:00:00Z,8085.1
2018-07-27T00:00:00Z,8036.73
2018-07-28T00:00:00Z,8155.215
2018-07-29T00:00:00Z,8204.865
2018-07-30T00:00:00Z,8074.005
2018-07-31T00:00:00Z,7898.02
2018-08-01T00:00:00Z,7600.78
2018-08-02T00:00:00Z,7582.49
2018-08-03T00:00:00Z,7414.665
2018-08-04T00:00:00Z,7210.24
2018-08-05T00:00:00Z,6987.84
2018-08-06T00:00:00Z,6996.495
2018-08-07T00:00:00Z,6913
2018-08-08T00:00:00Z,6419.34
2018-08-09T00:00:00Z,6408.505
2018-08-10T00:00:00Z,6289.9
2018-08-11T00:00:00Z,6247.065
2018-08-12T00:00:00Z,6328.605
2018-08-13T00:00:00Z,6343.285
2018-08-14T00:00:00Z,6067.01
2018-08-15T00:00:00Z,6407.26
2018-08-16T00:00:00Z,6342.97
2018-08-17T00:00:00Z,6437.565
2018-08-18T00:00:00Z,6459
2018-08-19T00:00:00Z,6428.5
2018-08-20T00:00:00Z,6373.445
2018-08-21T00:00:00Z,6379.665
2018-08-22T00:00:00Z,6578.405
2018-08-23T00:00:00Z,6460.395
2018-08-24T00:00:00Z,6583.205
2018-08-25T00:00:00Z,6732.125
2018-08-26T00:00:00Z,6667.145
2018-08-27T00:00:00Z,6792.91
2018-08-28T00:00:00Z,6993.225
2018-08-29T00:00:00Z,7007.03
2018-08-30T00:00:00Z,6924.41
2018-08-31T00:00:00Z,6990.015
2018-09-01T00:00:00Z,7157.7
2018-09-02T00:00:00Z,7232.565
2018-09-03T00:00:00Z,7262.04
2018-09-04T00:00:00Z,7321.425
2018-09-05T00:00:00Z,7018.5
2018-09-06T00:00:00Z,6479.44
2018-09-07T00:00:00Z,6423.5
2018-09-08T00:00:00Z,6289.345
2018-09-09T00:00:00Z,6272.945
2018-09-10T00:00:00Z,6287.515
2018-09-11T00:00:00Z,6283.53
2018-09-12T00:00:00Z,6271.445
2018-09-13T00:00:00Z,6430.915
2018-09-14T00:00:00Z,6485.68
2018-09-15T00:00:00Z,6518.42
2018-09-16T00:00:00Z,6437.155
2018-09-17T00:00:00Z,6365.12
2018-09-18T00:00:00Z,6308.315
2018-09-19T00:00:00Z,6305
2018-09-20T00:00:00Z,6434.37
2018-09-21T00:00:00Z,6629.585
2018-09-22T00:00:00Z,6725.535
2018-09-23T00:00:00Z,6716.955
2018-09-24T00:00:00Z,6636.32
2018-09-25T00:00:00Z,6452.275
2018-09-26T00:00:00Z,6459.72
2018-09-27T00:00:00Z,6584.4
2018-09-28T00:00:00Z,6658.975
2018-09-29T00:00:00Z,6531.51
2018-09-30T00:00:00Z,6569.03
2018-10-01T00:00:00Z,6557.86
2018-10-02T00:00:00Z,6522.14
2018-10-03T00:00:00Z,6453.17
2018-10-04T00:00:00Z,6527.735
2018-10-05T00:00:00Z,6575.675
2018-10-06T00:00:00Z,6560.985
2018-10-07T00:00:00Z,6546.96
2018-10-08T00:00:00Z,6598.845
2018-10-09T00:00:00Z,6588.135
2018-10-10T00:00:00Z,6488.85
2018-10-11T00:00:00Z,6287.855
2018-10-12T00:00:00Z,6176.79
2018-10-13T00:00:00Z,6194.3
2018-10-14T00:00:00Z,6246.275
2018-10-15T00:00:00Z,6452.64
2018-10-16T00:00:00Z,6440.085
2018-10-17T00:00:00Z,6436.54
2018-10-18T00:00:00Z,6420
2018-10-19T00:00:00Z,6384.195
2018-10-20T00:00:00Z,6393.59
2018-10-21T00:00:00Z,6435.505
2018-10-22T00:00:00Z,6400.88
2018-10-23T00:00:00Z,6387.92
2018-10-24T00:00:00Z,6433
2018-10-25T00:00:00Z,6392.23
2018-10-26T00:00:00Z,6414.055
2018-10-27T00:00:00Z,6400.63
2018-10-28T00:00:00Z,6401.5
2018-10-29T00:00:00Z,6314.185
2018-10-30T00:00:00Z,6264.5
2018-10-31T00:00:00Z,6274.625
2018-11-01T00:00:00Z,6326.67
2018-11-02T00:00:00Z,6354.79
2018-11-03T00:00:00Z,6332.11
2018-11-04T00:00:00Z,6392.785
2018-11-05T00:00:00Z,6405.66
2018-11-06T00:00:00Z,6419.125
2018-11-07T00:00:00Z,6493.235
2018-11-08T00:00:00Z,6450.075
2018-11-09T00:00:00Z,6362.59
2018-11-10T00:00:00Z,6350.13
2018-11-11T00:00:00Z,6317.23
2018-11-12T00:00:00Z,6343.355
2018-11-13T00:00:00Z,6286.355
2018-11-14T00:00:00Z,5811.235
2018-11-15T00:00:00Z,5420.4
2018-11-16T00:00:00Z,5510.87
2018-11-17T00:00:00Z,5501.645
2018-11-18T00:00:00Z,5579.235
2018-11-19T00:00:00Z,5127.065
2018-11-20T00:00:00Z,4472.97
2018-11-21T00:00:00Z,4438.665
2018-11-22T00:00:00Z,4392.255
2018-11-23T00:00:00Z,4212.74
2018-11-24T00:00:00Z,4007.68
2018-11-25T00:00:00Z,3797.365
2018-11-26T00:00:00Z,3795.935
2018-11-27T00:00:00Z,3691.555
2018-11-28T00:00:00Z,4063.04
2018-11-29T00:00:00Z,4248.37
2018-11-30T00:00:00Z,4080.5
2018-12-01T00:00:00Z,4084.405
2018-12-02T00:00:00Z,4147.5
2018-12-03T00:00:00Z,3931.075
2018-12-04T00:00:00Z,3881.99
2018-12-05T00:00:00Z,3787.985
2018-12-06T00:00:00Z,3630.005
2018-12-07T00:00:00Z,3370.5
2018-12-08T00:00:00Z,3368.495
2018-12-09T00:00:00Z,3502.145
2018-12-10T00:00:00Z,3471.715
2018-12-11T00:00:00Z,3359.96
2018-12-12T00:00:00Z,3407.85
2018-12-13T00:00:00Z,3331.135
2018-12-14T00:00:00Z,3215.18
2018-12-15T00:00:00Z,3176.14
2018-12-16T00:00:00Z,3218.83
2018-12-17T00:00:00Z,3385.63
2018-12-18T00:00:00Z,3553.385
2018-12-19T00:00:00Z,3783.35
2018-12-20T00:00:00Z,3914.41
2018-12-21T00:00:00Z,3966
2018-12-22T00:00:00Z,3895.125
2018-12-23T00:00:00Z,3975.5
2018-12-24T00:00:00Z,4090.84
2018-12-25T00:00:00Z,3861.98
2018-12-26T00:00:00Z,3771.07
2018-12-27T00:00:00Z,3703.585
2018-12-28T00:00:00Z,3772.5
2018-12-29T00:00:00Z,3832.18
2018-12-30T00:00:00Z,3779.38
2018-12-31T00:00:00Z,3736.445
2019-01-01T00:00:00Z,3737.56
2019-01-02T00:00:00Z,3844.335
2019-01-03T00:00:00Z,3826.7
2019-01-04T00:00:00Z,3791.355
2019-01-05T00:00:00Z,3833.545
2019-01-06T00:00:00Z,3921.5
2019-01-07T00:00:00Z,4017.005
2019-01-08T00:00:00Z,4023.365
2019-01-09T00:00:00Z,4004.22
2019-01-10T00:00:00Z,3769.83
2019-01-11T00:00:00Z,3637.225
2019-01-12T00:00:00Z,3603.72
2019-01-13T00:00:00Z,3565.01
2019-01-14T00:00:00Z,3610
2019-01-15T00:00:00Z,3610.85
2019-01-16T00:00:00Z,3619.74
2019-01-17T00:00:00Z,3597.125
2019-01-18T00:00:00Z,3609.45
2019-01-19T00:00:00Z,3688.3
2019-01-20T00:00:00Z,3586.635
2019-01-21T00:00:00Z,3529.435
2019-01-22T00:00:00Z,3508.58
2019-01-23T00:00:00Z,3569.115
2019-01-24T00:00:00Z,3561
2019-01-25T00:00:00Z,3544.895
2019-01-26T00:00:00Z,3597.2
2019-01-27T00:00:00Z,3510.06
2019-01-28T00:00:00Z,3447.035
2019-01-29T00:00:00Z,3380.475
2019-01-30T00:00:00Z,3418.695
2019-01-31T00:00:00Z,3433.4
2019-02-01T00:00:00Z,3412.265
2019-02-02T00:00:00Z,3445.69
2019-02-03T00:00:00Z,3430.5
2019-02-04T00:00:00Z,3417.155
2019-02-05T00:00:00Z,3415.5
2019-02-06T00:00:00Z,3387.15
2019-02-07T00:00:00Z,3366.645
2019-02-08T00:00:00Z,3524.475
2019-02-09T00:00:00Z,3614.63
2019-02-10T00:00:00Z,3619.295
2019-02-11T00:00:00Z,3615.63
2019-02-12T00:00:00Z,3584.105
2019-02-13T00:00:00Z,3585.405
2019-02-14T00:00:00Z,3560.875
2019-02-15T00:00:00Z,3582.705
2019-02-16T00:00:00Z,3585.48
2019-02-17T00:00:00Z,3608.66
2019-02-18T00:00:00Z,3765.645
2019-02-19T00:00:00Z,3920.04
2019-02-20T00:00:00Z,3914.505
2019-02-21T00:00:00Z,3928.12
2019-02-22T00:00:00Z,3919.795
2019-02-23T00:00:00Z,4031.75
2019-02-24T00:00:00Z,3952.21
2019-02-25T00:00:00Z,3797.205
2019-02-26T00:00:00Z,3795.045
2019-02-27T00:00:00Z,3740.52
2019-02-28T00:00:00Z,3826.31
2019-03-01T00:00:00Z,3817.4
2019-03-02T00:00:00Z,3789.375
2019-03-03T00:00:00Z,3789.195
2019-03-04T00:00:00Z,3738.45
2019-03-05T00:00:00Z,3783.55
2019-03-06T00:00:00Z,3851.96
2019-03-07T00:00:00Z,3858.585
2019-03-08T00:00:00Z,3842.235
2019-03-09T00:00:00Z,3892.955
2019-03-10T00:00:00Z,3889.215
2019-03-11T00:00:00Z,3862.765
2019-03-12T00:00:00Z,3834.38
2019-03-13T00:00:00Z,3847.34
2019-03-14T00:00:00Z,3839.495
2019-03-15T00:00:00Z,3877.575
2019-03-16T00:00:00Z,3969.56
2019-03-17T00:00:00Z,3959.85
2019-03-18T00:00:00Z,3973.23
2019-03-19T00:00:00Z,3979.89
2019-03-20T00:00:00Z,4006.3
2019-03-21T00:00:00Z,3987.49
2019-03-22T00:00:00Z,3979.875
2019-03-23T00:00:00Z,3979.14
2019-03-24T00:00:00Z,3961.505
2019-03-25T00:00:00Z,3915.335
2019-03-26T00:00:00Z,3907.93
2019-03-27T00:00:00Z,3974.65
2019-03-28T00:00:00Z,4009.08
2019-03-29T00:00:00Z,4053.785
2019-03-30T00:00:00Z,4085.18
2019-03-31T00:00:00Z,4087.995
2019-04-01T00:00:00Z,4101.28
2019-04-02T00:00:00Z,4605.32
2019-04-03T00:00:00Z,5072.75
2019-04-04T00:00:00Z,4927.97
2019-04-05T00:00:00Z,4975.725
2019-04-06T00:00:00Z,5070
2019-04-07T00:00:00Z,5140.895
2019-04-08T00:00:00Z,5237.525
2019-04-09T00:00:00Z,5212.48
2019-04-10T00:00:00Z,5313.53
2019-04-11T00:00:00Z,5155.59
2019-04-12T00:00:00Z,5017.24
2019-04-13T00:00:00Z,5077.87
2019-04-14T00:00:00Z,5098.995
2019-04-15T00:00:00Z,5070.29
2019-04-16T00:00:00Z,5123.365
2019-04-17T00:00:00Z,5222.54
2019-04-18T00:00:00Z,5271.615
2019-04-19T00:00:00Z,5269.165
2019-04-20T00:00:00Z,5308.395
2019-04-21T00:00:00Z,5279.855
2019-04-22T00:00:00Z,5344.06
2019-04-23T00:00:00Z,5495.12
2019-04-24T00:00:00Z,5497.65
2019-04-25T00:00:00Z,5250.71
2019-04-26T00:00:00Z,5168.895
2019-04-27T00:00:00Z,5165.655
2019-04-28T00:00:00Z,5156.115
2019-04-29T00:00:00Z,5131.77
2019-04-30T00:00:00Z,5207.225
2019-05-01T00:00:00Z,5310.495
2019-05-02T00:00:00Z,5363.965
2019-05-03T00:00:00Z,5579.83
2019-05-04T00:00:00Z,5678.065
2019-05-05T00:00:00Z,5703.4
2019-05-06T00:00:00Z,5659.115
2019-05-07T00:00:00Z,5828.44
2019-05-08T00:00:00Z,5822.33
2019-05-09T00:00:00Z,6052.415
2019-05-10T00:00:00Z,6265.9
2019-05-11T00:00:00Z,6891.965
2019-05-12T00:00:00Z,7173.785
2019-05-13T00:00:00Z,7515.625
2019-05-14T00:00:00Z,7977.275
2019-05-15T00:00:00Z,8069
2019-05-16T00:00:00Z,8022.94
2019-05-17T00:00:00Z,7060.045
2019-05-18T00:00:00Z,7349.71
2019-05-19T00:00:00Z,7773.925
2019-05-20T00:00:00Z,7890.5
2019-05-21T00:00:00Z,7896.875
2019-05-22T00:00:00Z,7777.455
2019-05-23T00:00:00Z,7724.155
2019-05-24T00:00:00Z,7992.41
2019-05-25T00:00:00Z,8049.105
2019-05-26T00:00:00Z,8345.6
2019-05-27T00:00:00Z,8796.43
2019-05-28T00:00:00Z,8679.175
2019-05-29T00:00:00Z,8591.755
2019-05-30T00:00:00Z,8548.395
2019-05-31T00:00:00Z,8349.865
2019-06-01T00:00:00Z,8541.025
2019-06-02T00:00:00Z,8689.99
2019-06-03T00:00:00Z,8397.59
2019-06-04T00:00:00Z,7768.235
2019-06-05T00:00:00Z,7747.69
2019-06-06T00:00:00Z,7664.15
2019-06-07T00:00:00Z,7946.96
2019-06-08T00:00:00Z,7919.395
2019-06-09T00:00:00Z,7738.995
2019-06-10T00:00:00Z,7806.58
2019-06-11T00:00:00Z,7885.33
2019-06-12T00:00:00Z,8043.865
2019-06-13T00:00:00Z,8192.39
2019-06-14T00:00:00Z,8456.145
2019-06-15T00:00:00Z,8767.75
2019-06-16T00:00:00Z,9098.425
2019-06-17T00:00:00Z,9225.36
2019-06-18T00:00:00Z,9139.935
2019-06-19T00:00:00Z,9181.02
2019-06-20T00:00:00Z,9405.54
2019-06-21T00:00:00Z,9882.23
2019-06-22T00:00:00Z,10642.75
2019-06-23T00:00:00Z,10865.475
2019-06-24T00:00:00Z,10825.255
2019-06-25T00:00:00Z,11398.195
2019-06-26T00:00:00Z,12763.535
2019-06-27T00:00:00Z,11827.805
2019-06-28T00:00:00Z,11593.28
2019-06-29T00:00:00Z,11851.895
2019-06-30T00:00:00Z,11425.68
2019-07-01T00:00:00Z,10575.205
2019-07-02T00:00:00Z,10278.355
2019-07-03T00:00:00Z,11419.55
2019-07-04T00:00:00Z,11556.89
2019-07-05T00:00:00Z,11104.575
2019-07-06T00:00:00Z,11358.945
2019-07-07T00:00:00Z,11355.38
2019-07-08T00:00:00Z,11865.095
2019-07-09T00:00:00Z,12456.955
2019-07-10T00:00:00Z,12375
2019-07-11T00:00:00Z,11535.89
2019-07-12T00:00:00Z,11512.955
2019-07-13T00:00:00Z,11328.305
2019-07-14T00:00:00Z,10778.65
2019-07-15T00:00:00Z,10467.685
2019-07-16T00:00:00Z,10204.055
2019-07-17T00:00:00Z,9521.27
2019-07-18T00:00:00Z,10038.665
2019-07-19T00:00:00Z,10439.785
2019-07-20T00:00:00Z,10739.585
2019-07-21T00:00:00Z,10582.045
2019-07-22T00:00:00Z,10369.57
2019-07-23T00:00:00Z,10064.605
2019-07-24T00:00:00Z,9713.23
2019-07-25T00:00:00Z,9960.595
2019-07-26T00:00:00Z,9773.73
2019-07-27T00:00:00Z,9767
2019-07-28T00:00:00Z,9372.75
2019-07-29T00:00:00Z,9542.585
2019-07-30T00:00:00Z,9574.24
2019-07-31T00:00:00Z,9858.645
2019-08-01T00:00:00Z,10188.545
2019-08-02T00:00:00Z,10494.235
2019-08-03T00:00:00Z,10710.9
2019-08-04T00:00:00Z,10825.475
2019-08-05T00:00:00Z,11472.955
2019-08-06T00:00:00Z,11762.5
2019-08-07T00:00:00Z,11766.715
2019-08-08T00:00:00Z,11756.015
2019-08-09T00:00:00Z,11845
2019-08-10T00:00:00Z,11588.34
2019-08-11T00:00:00Z,11335.05
2019-08-12T00:00:00Z,11372.805
2019-08-13T00:00:00Z,11092.76
2019-08-14T00:00:00Z,10375.41
2019-08-15T00:00:00Z,9956.115
2019-08-16T00:00:00Z,10138.48
2019-08-17T00:00:00Z,10223.72
2019-08-18T00:00:00Z,10290.205
2019-08-19T00:00:00Z,10603.78
2019-08-20T00:00:00Z,10752.61
2019-08-21T00:00:00Z,10330.495
2019-08-22T00:00:00Z,9996.91
2019-08-23T00:00:00Z,10265
2019-08-24T00:00:00Z,10158.74
2019-08-25T00:00:00Z,10131.875
2019-08-26T00:00:00Z,10393.375
2019-08-27T00:00:00Z,10197.315
2019-08-28T00:00:00Z,9917.855
2019-08-29T00:00:00Z,9520.1
2019-08-30T00:00:00Z,9525.05
2019-08-31T00:00:00Z,9562.96
2019-09-01T00:00:00Z,9685.375
2019-09-02T00:00:00Z,10112.12
2019-09-03T00:00:00Z,10534.5
2019-09-04T00:00:00Z,10606.425
2019-09-05T00:00:00Z,10563.05
2019-09-06T00:00:00Z,10576.59
2019-09-07T00:00:00Z,10438.79
2019-09-08T00:00:00Z,10412.185
2019-09-09T00:00:00Z,10301.465
2019-09-10T00:00:00Z,10150.045
2019-09-11T00:00:00Z,10049.06
2019-09-12T00:00:00Z,10246.26
2019-09-13T00:00:00Z,10306
2019-09-14T00:00:00Z,10329.24
2019-09-15T00:00:00Z,10320.845
2019-09-16T00:00:00Z,10219.51
2019-09-17T00:00:00Z,10205.56
2019-09-18T00:00:00Z,10171.825
2019-09-19T00:00:00Z,9990.035
2019-09-20T00:00:00Z,10181.52
2019-09-21T00:00:00Z,10046.89
2019-09-22T00:00:00Z,9967.795
2019-09-23T00:00:00Z,9827.03
2019-09-24T00:00:00Z,8890
2019-09-25T00:00:00Z,8481.415
2019-09-26T00:00:00Z,8100.94
2019-09-27T00:00:00Z,8080.02
2019-09-28T00:00:00Z,8183.12
2019-09-29T00:00:00Z,8073.365
2019-09-30T00:00:00Z,8041.6
2019-10-01T00:00:00Z,8363.335
2019-10-02T00:00:00Z,8282.15
2019-10-03T00:00:00Z,8224.185
2019-10-04T00:00:00Z,8115.79
2019-10-05T00:00:00Z,8105.63
2019-10-06T00:00:00Z,7974.585
2019-10-07T00:00:00Z,8038.62
2019-10-08T00:00:00Z,8226.93
2019-10-09T00:00:00Z,8408.9
2019-10-10T00:00:00Z,8558.725
2019-10-11T00:00:00Z,8521.44
2019-10-12T00:00:00Z,8341.22
2019-10-13T00:00:00Z,8303.695
2019-10-14T00:00:00Z,8316.04
2019-10-15T00:00:00Z,8253.425
2019-10-16T00:00:00Z,8045.88
2019-10-17T00:00:00Z,8033.71
2019-10-18T00:00:00Z,7966.195
2019-10-19T00:00:00Z,7985.88
2019-10-20T00:00:00Z,8094.725
2019-10-21T00:00:00Z,8254
2019-10-22T00:00:00Z,8151.96
2019-10-23T00:00:00Z,7672.795
2019-10-24T00:00:00Z,7434
2019-10-25T00:00:00Z,8088.715
2019-10-26T00:00:00Z,9496.23
2019-10-27T00:00:00Z,9456.29
2019-10-28T00:00:00Z,9563.92
2019-10-29T00:00:00Z,9312.415
2019-10-30T00:00:00Z,9211.155
2019-10-31T00:00:00Z,9200.07
2019-11-01T00:00:00Z,9179.065
2019-11-02T00:00:00Z,9299.05
2019-11-03T00:00:00Z,9225.66
2019-11-04T00:00:00Z,9354.415
2019-11-05T00:00:00Z,9325.1
2019-11-06T00:00:00Z,9351.435
2019-11-07T00:00:00Z,9226.74
2019-11-08T00:00:00Z,8957.195
2019-11-09T00:00:00Z,8798.47
2019-11-10T00:00:00Z,8946.59
2019-11-11T00:00:00Z,8834.16
2019-11-12T00:00:00Z,8710.735
2019-11-13T00:00:00Z,8769.73
2019-11-14T00:00:00Z,8673.39
2019-11-15T00:00:00Z,8581.015
2019-11-16T00:00:00Z,8481.265
2019-11-17T00:00:00Z,8503.3
2019-11-18T00:00:00Z,8259.55
2019-11-19T00:00:00Z,8093.46
2019-11-20T00:00:00Z,8129.16
2019-11-21T00:00:00Z,7755.505
2019-11-22T00:00:00Z,7249.85
2019-11-23T00:00:00Z,7229.325
2019-11-24T00:00:00Z,7105.82
2019-11-25T00:00:00Z,6947.5
2019-11-26T00:00:00Z,7181.845
2019-11-27T00:00:00Z,7261.995
2019-11-28T00:00:00Z,7516.055
2019-11-29T00:00:00Z,7640.76
2019-11-30T00:00:00Z,7633.54
2019-12-01T00:00:00Z,7397.035
2019-12-02T00:00:00Z,7285.575
2019-12-03T00:00:00Z,7326.52
2019-12-04T00:00:00Z,7429.9
2019-12-05T00:00:00Z,7325.03
2019-12-06T00:00:00Z,7462.275
2019-12-07T00:00:00Z,7562.79
2019-12-08T00:00:00Z,7481.345
2019-12-09T00:00:00Z,7467.015
2019-12-10T00:00:00Z,7275.115
2019-12-11T00:00:00Z,7196.64
2019-12-12T00:00:00Z,7184.195
2019-12-13T00:00:00Z,7241
2019-12-14T00:00:00Z,7138.24
2019-12-15T00:00:00Z,7116.115
2019-12-16T00:00:00Z,6983.955
2019-12-17T00:00:00Z,6744.385
2019-12-18T00:00:00Z,6937.34
2019-12-19T00:00:00Z,7186.06
2019-12-20T00:00:00Z,7145.36
2019-12-21T00:00:00Z,7151.93
2019-12-22T00:00:00Z,7327.26
2019-12-23T00:00:00Z,7470.42
2019-12-24T00:00:00Z,7293.55
2019-12-25T00:00:00Z,7188.77
2019-12-26T00:00:00Z,7291
2019-12-27T00:00:00Z,7153.685
2019-12-28T00:00:00Z,7290.325
2019-12-29T00:00:00Z,7399.445
2019-12-30T00:00:00Z,7291.95
2019-12-31T00:00:00Z,7207.45
2020-01-01T00:00:00Z,7193.675
2020-01-02T00:00:00Z,7042.47
2020-01-03T00:00:00Z,7127.92
2020-01-04T00:00:00Z,7326.065
2020-01-05T00:00:00Z,7402.5
2020-01-06T00:00:00Z,7579.73
2020-01-07T00:00:00Z,7958.515
2020-01-08T00:00:00Z,8167.83
2020-01-09T00:00:00Z,7893.455
2020-01-10T00:00:00Z,7933.5
2020-01-11T00:00:00Z,8143
2020-01-12T00:00:00Z,8075
2020-01-13T00:00:00Z,8117.905
2020-01-14T00:00:00Z,8500.005
2020-01-15T00:00:00Z,8729.1
2020-01-16T00:00:00Z,8713.13
2020-01-17T00:00:00Z,8838.37
2020-01-18T00:00:00Z,8899.5
2020-01-19T00:00:00Z,8824.74
2020-01-20T00:00:00Z,8624.235
2020-01-21T00:00:00Z,8629.33
2020-01-22T00:00:00Z,8680.33
2020-01-23T00:00:00Z,8472.975
2020-01-24T00:00:00Z,8371.8
2020-01-25T00:00:00Z,8345.095
2020-01-26T00:00:00Z,8438.11
2020-01-27T00:00:00Z,8775.45
2020-01-28T00:00:00Z,9144.62
2020-01-29T00:00:00Z,9329.73
2020-01-30T00:00:00Z,9368.035
2020-01-31T00:00:00Z,9362.64
2020-02-01T00:00:00Z,9372.245
2020-02-02T00:00:00Z,9304.64
2020-02-03T00:00:00Z,9413.035
2020-02-04T00:00:00Z,9211.8
2020-02-05T00:00:00Z,9458.76
2020-02-06T00:00:00Z,9690.285
2020-02-07T00:00:00Z,9792.47
2020-02-08T00:00:00Z,9803.775
2020-02-09T00:00:00Z,10031.79
2020-02-10T00:00:00Z,9965.525
2020-02-11T00:00:00Z,10045.42
2020-02-12T00:00:00Z,10371.175
2020-02-13T00:00:00Z,10284.25
2020-02-14T00:00:00Z,10245.63
2020-02-15T00:00:00Z,10073.52
2020-02-16T00:00:00Z,9824.865
2020-02-17T00:00:00Z,9720.51
2020-02-18T00:00:00Z,9945.3
2020-02-19T00:00:00Z,9806
2020-02-20T00:00:00Z,9551.59
2020-02-21T00:00:00Z,9667.9
2020-02-22T00:00:00Z,9645.45
2020-02-23T00:00:00Z,9844.08
2020-02-24T00:00:00Z,9753.83
2020-02-25T00:00:00Z,9458.47
2020-02-26T00:00:00Z,8998.885
2020-02-27T00:00:00Z,8747.375
2020-02-28T00:00:00Z,8661.215
2020-02-29T00:00:00Z,8665.03
2020-03-01T00:00:00Z,8583.055
2020-03-02T00:00:00Z,8733.53
2020-03-03T00:00:00Z,8790.92
2020-03-04T00:00:00Z,8756.88
2020-03-05T00:00:00Z,8963.395
2020-03-06T00:00:00Z,9088.93
2020-03-07T00:00:00Z,9039.31
2020-03-08T00:00:00Z,8448.3
2020-03-09T00:00:00Z,7913.565
